product_id,name,price,categories,brand
AVD21412_UD,Advance Dermaforte complemento especial perros cuidado de piel y pelo,48.95,"Perro, D - digital, F, Dieta Seca",Advance Veterinary Diets
AVD21413_UD,Advance Gastroforte Complemento Especial Perros Cuidado Intestinal 50 Sobres,58.95,"Perro, F, C - digital, Dieta Seca",Advance Veterinary Diets
AVD21503_UD,"1,5 Kg. Advance Gastroenteric Sensitive Dieta Especial Para Gato Cuidado Intestinal",16.49,"A - digital, Gato, Dieta Seca, AA",Advance Veterinary Diets
AVD22044_UD,Advance Dermaforte complemento especial perros cuidado de piel y pelo,18.95,"Perro, 1.PER, Dieta Seca",Advance Veterinary Diets
AVD22046_UD,Advance Gastroforte Complemento Especial Perros Cuidado Intestinal 10 Unidades.,11.95,"Perro, C - digital, Dieta Seca, B",Advance Veterinary Diets
AVD22121_UD,1.5 Kg. Advance Atopic Care Mini Dieta Especial Atopia En Perros Y Cuidado De La Piel,15.99,"Perro, C - digital, Dieta Seca, B",Advance Veterinary Diets
AVD23525_UD,3 Kg. Advance Atopic Care Rabbit Dieta Especial Atopia En Perros Y Cuidado De La Piel,21.79,"Perro, F, B - digital, Dieta Seca",Advance Veterinary Diets
AVD23526_UD,1.5 Kg. Advance Weight Balance Canine Mini Dieta Especial Perros Control De Peso Y Obesidad,15.99,"Perro, A, C - digital, Dieta Seca",Advance Veterinary Diets
AVD23533_UD,12 Kg Advance Atopic Care Rabbit Dieta Especial Atopia En Perros Y Cuidado De La Piel,72.99,"Perro, A, A - digital, Dieta Seca",Advance Veterinary Diets
AVD23913_UD,1.5 Kg. Advance Weight Balance Obesity Dieta Especial Para Gato Control De Peso Y Obesidad,18.99,"A, Gato, Dieta Seca, C - digital",Advance Veterinary Diets
AVD23914_UD,1.25 Kg Advance Urinary Stress Dieta Especial Para Gato Salud Urinaria Y Calculos,15.19,"C, Gato, Dieta Seca, C - digital",Advance Veterinary Diets
AVD23916_UD,8 Kg Advance Weight Balance Obesity Dieta Especial Para Gato Control De Peso Y Obesidad,56.99,"Gato, Dieta Seca, C - digital, B",Advance Veterinary Diets
AVD23938_UD,3 Kg. Advance Weight Balance Obesity Dieta Especial Para Gato Control De Peso Y Obesidad,28.99,"Gato, Dieta Seca, F, B - digital",Advance Veterinary Diets
AVD23984_UD,1.25 kg Advance Cat Urinary Sterilised Low Calorie,15.19,"A, Gato, Dieta Seca",Advance
AVD23985_UD,"ADVANCE Cat Urinary Sterilised Low Calorie 2,5Kg",28.99,"Gato, Dieta Seca, F",Advance
AVD24021_UD,7.5 kg Advance Cat Urinary Sterilised Low Calorie,56.99,"Gato, Dieta Seca, AA, C - digital",Advance
AVD54158_UD,Advance Articularforte Complemento Especial Perros Cuidado Articulaciones 400gr Perro Grande,58.95,"Perro, F, C - digital, Dieta Seca",Advance Veterinary Diets
AVD54193_UD,12 Kg Advance Vet Canine Urinary Low Purine,71.49,"Perro, F, C - digital, Dieta Seca",Advance Veterinary Diets
BEA10618_UD,Beaphar Pulverizador Insecticida Ambiental 400ml,18.95,"Perro, Higiene Limpiador y Desinfectante, B",Beaphar
BEA10619_UD,Beaphar Champú Antiparasitario 250ml,12.95,"Perro, C, Belleza Champu y Colonia",Beaphar
BEA11881_UD,BEAPHAR Gel Educador Exterior 480g,12.5,"Perro, Salud Comportamiento, F",Beaphar
BEA15299_UD,Beaphar Pack Dental Pasta y Cepillo,11.95,"Perro, Cuidado Dental, C",Beaphar
BEA15384_UD,Beaphar Small Mammals Neutralizador olores roedores 600g,11.95,"PMamifero, Higiene Baño y Cuidado, F",Beaphar
BEA17133_UD,BEAPHAR Empapadores 30 unidades,17.95,"Perro, Higiene Pañales, F",Beaphar
BEA78781_UD,KIT DENTAL DENTICAN PASTA+CEPILLO,13.95,"Perro, Cuidado Dental, F",Beaphar
BFM53391_CM,Brit fresh ternera mijo comida en lata perros,16.5,"Perro, C - digital, Z, Alimento Humedo",Brit
BIO09069_UD,Bioiberica Antidiarreico Pro-enteric Advanced 30 Ml Perro,16.95,"Perro, F, AA - digital, Salud Cuidado Especifico",Bioiberica
BIO09100_UD,Bioiberica Entero-chronic 30 Unidades.,21.99,"Perro, A - digital, F, Salud Cuidado Especifico",Bioiberica
BIO09108_UD,Bioiberica Entero-chronic 60 Unidades.,37.99,"Perro, F, AA - digital, Salud Cuidado Especifico",Bioiberica
BIO09129_UD,Bioiberica Impromune 20 U.,25.99,"Perro, A - digital, F, Salud Cuidado Especifico",Bioiberica
BIO09130_UD,Bioiberica Impromune 40 U.,36.99,"Perro, F, AA - digital, Salud Cuidado Especifico",Bioiberica
BIO09155_UD,Bioiberica Calmurofel 30 U.,11.95,"Gato, F, Salud Cuidado Especifico, AA - digital",Bioiberica
BIO09156_UD,Bioiberica Calmurofel 120 U.,38.5,"Gato, F, Salud Cuidado Especifico, AA - digital",Bioiberica
BIO09167_UD,Bioiberica Dog Atopivet Anti Dermatitis 180 capsulas,74.55,"Perro, C, Salud Cuidados Específicos",Bioiberica
BIO09180_UD,Bioiberica Impromune 200 U.,119.99,"Perro, AAA - digital, F, Salud Cuidado Especifico",Bioiberica
BIO09182_UD,Bioiberica Atopivet Spot-on Para Perros Y Gatos 16 Pipetas,42.5,"Perro, A - digital, F, Salud Cuidado Especifico",Bioiberica
BIO09183_UD,Bioiberica Condrovet Force Ha Para Perro 500 U.,175.99,"Perro, D, AA - digital, Salud Cuidado Especifico",Bioiberica
BIO09184_UD,Bioiberica Condrovet Force Ha Para Perro 240 U.,94.99,"Perro, A, B - digital, Salud Cuidado Especifico",Bioiberica
BIO09185_UD,Bioiberica Condrovet Force Ha Para Perro 120 U.,54.99,"Perro, AA, AA - digital, Salud Cuidado Especifico",Bioiberica
BIO09186_UD,Condrovet Force Ha Gatos 45 U.,26.99,"C, Gato, Salud Cuidado Especifico, AA - digital",Bioiberica
BIO09194_UD,Klorexivet Spray Solución con acción antiséptica y cicatrizante para perros y gatos,16.95,"Perro, F, Salud Cuidados Específicos",Bioiberica
BIO09197_UD,Bioiberica Impromune Pasta Palatable Para Perros Y Gatos 30,14.99,"Perro, AAA - digital, F, Salud Cuidado Especifico",Bioiberica
BIO09198_UD,Atopivet Mousse Perros Y Gatos 250 Ml,29.95,"Perro, F, B - digital, Salud Cuidado Especifico",Bioiberica
BIO09199_UD,Atopivet Suspension Oral Perros Y Gatos 120 Ml,18.95,"Perro, F, B - digital, Salud Cuidado Especifico",Bioiberica
BIO09200_UD,Condrovet Cachorros 120 Comp. 120,42.99,"Perro, F, B - digital, Salud Cuidado Especifico",Bioiberica
BIO09201_UD,Condrovet Force Ha Razas Grandes 80 U.,47.99,"Perro, A, AAA - digital, Salud Cuidado Especifico",Bioiberica
BIO09202_UD,Condrovet Force Ha Razas Grandes 360 U.,176.99,"Perro, D, AA - digital, Salud Cuidado Especifico",Bioiberica
BIO09205_UD,Bioiberica Probiótico Proenteric Advanced  Para Perro 15 Ml 1 Unidad.,11.95,"Perro, F, Salud Cuidado Especifico",Bioiberica
BIO09208_UD,Perro y gato Bioiberica Prolivet Protector Hepatico 30 Comprimidos Perro Y Gato,23.95,"Perro, A - digital, F, Salud Cuidado Especifico",Bioiberica
BIO09209_UD,Perro Mediano Bioiberica Prolivet Protector Hepatico 30 Comprimidos,32.95,"Perro, F, AA - digital, Salud Cuidado Especifico",Bioiberica
BIO09210_UD,Perro Grande Bioiberica Prolivet Protector Hepatico 30 Comprimidos,44.95,"Perro, F, AA - digital, Salud Cuidado Especifico",Bioiberica
BIO09217_UD,Atopivet Para Perros Atópicos 60 U.,22.99,"Perro, F, C - digital, Salud Cuidado Especifico",Bioiberica
BIO09218_UD,Atopivet Para Perros Atópicos 180 U.,48.5,"Perro, F, AA - digital, Salud Cuidado Especifico",Bioiberica
BIO90697_UD,BIOIBERICA Pro-Enteric Triplex Prebiótico Antidiarreico 30ml,16.95,"Perro, F, Salud Cuidados Específicos",Bioiberica
BRE16985_UD,Brekkies Cat Adult Sterilized Chicken 3 Kg,10.95,"Gato, Alimento Seco, B",Brekkies
BRE17091_UD,BREKKIES Snack Total Dent 720g,11.95,"Perro, Snack Premio, F, B - digital",Libra
BRE88571_UD,Brekkies Cat Delicious Pescado 20 Kg,69.95,"Gato, Alimento Seco, D",Brekkies
BRI50992_UD,"Brit care adult medium breed cordero arroz alimentación para perros, Peso 12 Kg",54.95,"Perro, Alimento Seco, D, AA - digital",Brit
BRI51001_UD,"Brit care senior all breed cordero arroz alimentación para perros, Peso 3 Kg",18.95,"Perro, Alimento Seco",Brit
BRI51018_UD,"Brit care adult large breed salmon alimentación para perros, Peso 12 Kg",64.95,"Perro, C, Alimento Seco, AA - digital",Brit
BRI51026_UD,"Brit care senior light salmon y patata alimentación para perros, Peso 12 Kg",64.95,"Perro, C, Alimento Seco, AA - digital",Brit
BRI52018_UD,"Brit care mini grain free sensitive alimentación para perros, Peso 7 Kg",47.95,"Perro, Alimento Seco",Brit
BRI52976_UD,Brit mono protein ternera comida en lata perros,16.5,"Perro, C, A - digital, Alimento Humedo",Brit
BRI53444_UD,"Brit care mini filetes salmon y arenques en salsa comida en lata gatos, Unidades 24 x 85 Gr",29.95,"Perro, C - digital, B, Alimento Humedo",Brit
BRI54066_UD,7 Kg Brit Care Cat Kitten Healthy Growth Development Alimentación Para Gatos,47.95,"C, Gato, Alimento Seco, AA - digital",Brit
BRI54067_UD,2 Kg Brit Care Cat Kitten Healthy Growth Development Alimentación Para Gatos,17.95,"A, Gato, Alimento Seco, C - digital",Brit
BRI54088_UD,2 Kg Brit Care Cat Haircare Healthy Shiny Coat Alimentación Para Gatos,17.95,"Gato, Alimento Seco, B - digital, B",Brit
BSK61120_UD,BASKERVILLE ULTRA MUZZLE TALLA 1,15.99,"Perro, F, Outdoor y Entrenamiento",Baskerville
BSK61220_UD,BASKERVILLE ULTRA MUZZLE TALLA 2,18.99,"Perro, F, Outdoor y Entrenamiento",Baskerville
BSK61420_UD,BASKERVILLE ULTRA MUZZLE TALLA 4,24.99,"Perro, F, Outdoor y Entrenamiento",Baskerville
BSK61520_UD,BASKERVILLE ULTRA MUZZLE TALLA 5,27.99,"Perro, F, Outdoor y Entrenamiento",Baskerville
BSK61620_UD,BASKERVILLE ULTRA MUZZLE TALLA 6,31.99,"Perro, F, Outdoor y Entrenamiento",Baskerville
BST00084_UD,CATS BEST Cama Vegetal 20 litros,14.95,"PMamifero, F, Fondo Lecho",Cat's Best
BYR00014_UD,Bayer Bolfo Spray Antiparasitario 0.250 L,13.5,"Perro, F, Salud Antiparasitario, C - digital",Bayer
BYR00133_UD,Sano & Bello Shampoo Seco para Perro y Gato,15.95,"Perro, Belleza Champus y Colonias, C",Bayer
BYR00325_UD,BAYER Champú Neutrolor 250 ml,13.95,"Perro, Belleza Champus y Colonias, D - digital, Z",Bayer
BYR01718_UD,"Advantix 0-4 Kg Pipeta Antiparasitaria Para Perros. Pulga, Garrapata Y Mosquito 4 Pipetas.",27.85,"Perro, AAA, B - digital, Salud Antiparasitario",Advantix
BYR01719_UD,"Advantix 4-10 Kg Pipeta Antiparasitaria Para Perros. Pulga, Garrapata Y Mosquito 4 Pipetas.",30.9,"Perro, AAA, B - digital, Salud Antiparasitario",Advantix
BYR01720_UD,"Advantix 10-25 Kg Pipeta Antiparasitaria Para Perros. Pulga, Garrapata Y Mosquito 4 Pipetas.",33.95,"Perro, AAA, B - digital, Salud Antiparasitario",Advantix
BYR01721_UD,Advantix +25 Kg Pipettes Triple Protection 4 Pipetas.,36.9,"Perro, AAA, B - digital, Salud Antiparasitario",Advantix
BYR03591_UD,Bayer Seresto Collar Antiparasitario Gato 38 Cm,34.95,"Gato, AAA, C - digital, Salud Antiparasitario",Seresto
BYR03592_UD,Collar Antiparasitario Seresto Para Perros 70 Cm,37.95,"Perro, A - digital, AAA, Salud Antiparasitario",Seresto
BYR03593_UD,Collar Antiparasitario Seresto Para Perros 38 Cm,34.95,"Perro, AAA, B - digital, Salud Antiparasitario",Seresto
BYR04311_UD,"Advantix 0-4 Kg Pipeta Antiparasitaria Para Perros. Pulga, Garrapata Y Mosquito 24 Pipetas.",134.99,"Perro, F, Salud Antiparasitario, C - digital",Advantix
BYR04312_UD,"Advantix 4-10 Kg Pipeta Antiparasitaria Para Perros. Pulga, Garrapata Y Mosquito 24 Pipetas.",139.99,"Perro, F, B - digital, Salud Antiparasitario",Advantix
BYR04313_UD,"Advantix 10-25 Kg Pipeta Antiparasitaria Para Perros. Pulga, Garrapata Y Mosquito 24 Pipetas.",159.99,"Perro, F, Salud Antiparasitario, C - digital",Advantix
BYR04314_UD,Advantix +25 Kg Pipettes Triple Protection 24 Pipetas.,174.99,"Perro, F, Salud Antiparasitario, C - digital",Advantix
CAL08298_UD,2 Kg Calibra Cat Expert Nutrition Hair Care Salmon Alimento Para Gatos,15.5,"Gato, Alimento Seco, F, C - digital",Calibra
CAL08299_UD,7 Kg Calibra Cat Expert Nutrition Hair Care Salmon Alimento Para Gatos,44.95,"Gato, Alimento Seco, F, C - digital",Calibra
CAL08300_UD,Calibra cat expert nutrition house alimento para gatos,16.95,"Gato, Alimento Seco, F, C - digital",Calibra
CAL08301_UD,7 Kg Calibra Cat Expert Nutrition House Alimento Para Gatos,41.5,"Gato, Alimento Seco, F, C - digital",Calibra
CAL08303_UD,Calibra cat expert nutrition sterilised pollo alimento para gatos,47.95,"Gato, Alimento Seco, F, C - digital",Calibra
CAL08307_UD,Calibra cat grain free adult superior pollo-salmon alimento para gatos,54.95,"D - digital, Gato, Alimento Seco, F",Calibra
CAL08327_UD,Calibra cat hypoallergenic senior light turkey pavo alimento para gatos,41.5,"Gato, Alimento Seco, F, C - digital",Calibra
CAL08640_UD,10 Kg Calibra Eazzy Arena Gato Ultra Fine,10.95,"Gato, F, AA - digital, Litter",Calibra
CAL08659_UD,"2,5 Kg Calibra Dog Life Adult Medium Breed Pollo Alimento Para Perros",14.95,"Perro, Alimento Seco, F, C - digital",Calibra
CAL08660_UD,12 Kg Calibra Dog Life Adult Medium Breed Pollo Alimento Para Perros,46.95,"Perro, Alimento Seco, F, AA - digital",Calibra
CAL08663_UD,"2,5 Kg Calibra Dog Life Adult Large Breed Pollo Alimento Para Perros",15.5,"Perro, Alimento Seco, F, C - digital",Calibra
CAL08664_UD,12 Kg Calibra Dog Life Adult Large Breed Pollo Alimento Para Perros,48.5,"Perro, Alimento Seco, F, AA - digital",Calibra
CAL08675_UD,2 Kg Calibra Dog Expert Nutrition Mobility Alimento Para Perros,13.95,"Perro, Alimento Seco, F, C - digital",Calibra
CAL08676_UD,12 Kg Calibra Dog Expert Nutrition Mobility Alimento Para Perros,52.95,"Perro, Alimento Seco, F, B - digital",Calibra
CAL08677_UD,2 Kg Calibra Dog Expert Nutrition Oral Care Alimento Para Perros,13.95,"Perro, Alimento Seco, F, C - digital",Calibra
CAL08678_UD,7 Kg Calibra Dog Expert Nutrition Oral Care Alimento Para Perros,37.5,"Perro, Alimento Seco, F, C - digital",Calibra
CAL08679_UD,2 Kg Calibra Dog Expert Nutrition Sensitive Salmon Alimento Para Perros,16.95,"Perro, Alimento Seco, F, C - digital",Calibra
CAL08680_UD,12 Kg Calibra Dog Expert Nutrition Sensitive Salmon Alimento Para Perros,60.5,"Perro, Alimento Seco, F, AA - digital",Calibra
CAL08683_UD,2 Kg Calibra Dog Expert Nutrition Neutered Alimento Para Perros,13.95,"Perro, Alimento Seco, F, C - digital",Calibra
CAL08684_UD,7 Kg Calibra Dog Expert Nutrition Neutered Alimento Para Perros,37.5,"Perro, Alimento Seco, F, C - digital",Calibra
CAL08954_UD,12 +2 Kg ¡Gratis! Calibra Dog Life Adult Large Breed Pollo Alimento Para Perros 12 +2 Kg ¡gratis!,48.5,"Perro, Alimento Seco, F, C - digital",Calibra
CAL08955_UD,12 +2 Kg ¡Gratis! Calibra Dog Life Adult Medium Breed Pollo Alimento Para Perros 12 +2 Kg ¡gratis!,47.95,"Perro, Alimento Seco, F, C - digital",Calibra
CAL08956_UD,12 +2 Kg ¡Gratis! Calibra Dog Expert Nutrition Sensitive Salmon Alimento Para Perros 12 +2 Kg ¡gratis!,60.5,"Perro, Alimento Seco, F, C - digital",Calibra
CAR51276_UD,Carnilove Adult Large Duck & Turkey Muscle-Bones-Joints pienso gato pato & pavo,13.95,"Gato, Alimento Seco",Carnilove
CAR55354_UD,Carnilove Adult Large Salmón y Pavo,43.96,"Perro, Alimento Seco",Carnilove
CBT20220_UD,"Cats Best Cats Best Original Lecho Para Gatos 10l (aprox. 4,3 Kg)",12.95,"A - digital, Gato, F, Litter",Cats Best
CBT20395_UD,Cats Best Cats Best Universal Aroma Fresa 10 L,11.95,"PMamifero, F, C - digital, Litter",Cats Best
CBT21309_UD,"Cats Best Cats Best Original Lecho Para Gatos 40l (aprox. 17,2 Kg)",42.95,"A - digital, Gato, F, Litter",Cats Best
CHO44882_UD,Chow Dog Adult Sensitive Salmon 14 Kg,35.5,"Perro, C, Alimento Seco",Chow
CLR00176_UD,Calier Ácidos Grasos Omegaaid para Perro y Gato,18.14,"Perro, D - digital, F, Salud Cuidados Específicos",Calier
CLR32652_UD,Merlin Collar Antiparasitario Para Perros 65 Cm,15.95,"Perro, D - digital, Salud Antiparasitario, D",Calier
CLR32653_UD,MERLIN Pack 2 Collares antiparasitario Perro Calier 65 cm,21.95,"Perro, F, Salud Antiparasitarios",-
CLR32983_UD,Dynacan Pipetas Anitparasitarias Para Perros (3 Pipetas) 2-10,14.5,"Perro, F, Salud Antiparasitario, C - digital",Calier
CLR32984_UD,Dynacan Pipetas Anitparasitarias Para Perros (3 Pipetas) 10-20,16.5,"Perro, F, Salud Antiparasitario, C - digital",Calier
CLR32985_UD,Dynacan Pipetas Anitparasitarias Para Perros (3 Pipetas) 20-40,19.95,"Perro, F, Salud Antiparasitario, C - digital",Calier
CLR32986_UD,Dynacan Pipetas Anitparasitarias Para Perros (3 Pipetas) +40,24.95,"Perro, F, Salud Antiparasitario, C - digital",Calier
CLR32987_UD,Dynacan Pipetas Anitparasitarias Para Gatos 3 Pipetas.,13.5,"Gato, F, C - digital, Salud Antiparasitario",Calier
CLR33209_UD,Effinol Spray Antiparasitario Perros Y Gatos 500 Ml,28.5,"Perro, F, Salud Antiparasitario, C - digital",Calier
CLR33210_UD,Effinol Spray Antiparasitario Perros Y Gatos 250 Ml,21.5,"Perro, F, Salud Antiparasitario, C - digital",Calier
CMN14321_UD,Camon Dog Pañales 60x60(25p) 6pac,19.95,"Perro, Higiene Pañales",Camon
CTM86070_UD,CUSTOM DIET Pienso Perro Adulto Cena Atún y Verdura 6Kg,29.5,"Perro, Alimento Seco, F, AA - digital",Custom Diet
CVA24889_UD,"0,5-5 Kg Antiparasitario En Pipetas Para Gatos  Strectis",20.5,"Gato, Salud Antiparasitario, D",Ceva
CVA25098_UD,5-10 Kg Antiparasitario En Pipetas Para Gatos  Strectis,22.5,"Gato, Salud Antiparasitario, D",Ceva
CVA50294_UD,Ceva Douxo Seb Spot-on Para Perro 25 Unidades,66.95,"Perro, A - digital, F, Salud Cuidado Especifico",Ceva
DND12700_UD,12 Kg Natura Diet Lamb & Rice Pienso Natural Para Perrosde Todas Las Razas,65.95,"Perro, A, A - digital, Alimento Seco",Natura Diet
DND12704_UD,3 Kg. Daily Food Mini,26.13,"Perro, A, Alimento Seco",Natura Diet
DND12707_UD,3 Kg. Natura Diet Mini Lamb & Rice Pienso Perros Cordero Y Arroz De Razas Pequeñas,25.95,"Perro, Alimento Seco, B",Natura Diet
DND12710_UD,12 Kg Natura Diet Adult +7  Pienso Perros Mayores De Todas Las Razas,56.65,"Perro, A - digital, Alimento Seco, B",Natura Diet
DND12715_UD,3 Kg. Natura Diet Puppy Junior Pienso Para Cachorros.,23.95,"Perro, Alimento Seco, B",Natura Diet
DND12716_UD,12 Kg Natura Diet Puppy Junior Pienso Para Cachorros.,61.95,"Perro, Alimento Seco, B",Natura Diet
DND12718_UD,3 Kg. Natura Diet Puppy Junior Mini Pienso Para Cachorros Razas Pequeñas,23.95,"Perro, C, Alimento Seco",Natura Diet
DND12720_UD,12 kg Natura Diet Puppy & Junior Large Breed  Cachorros Razas Grandes Pollo Y Salmón,61.85,"Perro, C, Alimento Seco",Natura Diet
DND12722_UD,3 Kg. Natura Diet Fish & Rice Pienso Para Perros Adultos,26.95,"Perro, Alimento Seco, B",Natura Diet
DND12723_UD,12 Kg Natura Diet Fish & Rice Pienso Para Perros Adultos,65.95,"Perro, C, A - digital, Alimento Seco",Natura Diet
DND12742_UD,12 Kg Natura Diet Daily Food Maxi Pienso Para Perros Adultos De Razas Grandes,58.95,"Perro, Alimento Seco, B",Natura Diet
DND12751_UD,12 kg Natura Diet Light   Pavo Y Arroz Integral,63.95,"Perro, A - digital, Alimento Seco, D",Natura Diet
DND12752_UD,3 Kg. Natura Diet Reduced -20% Pienso Perros Con Sobrepeso Todas Las Razas,26.9,"Perro, Alimento Seco, B",Natura Diet
DND12753_UD,12 Kg Natura Diet Reduced -20% Pienso Perros Con Sobrepeso Todas Las Razas,69.95,"Perro, A, A - digital, Alimento Seco",Natura Diet
DND12759_UD,NATURA DIET Grain Free Pollo Cordero y Vegetales 12 Kg sin cereales,64.95,"Perro, Alimento Seco, GEN",Natura Diet
DND12793_UD,12 Kg Natura Diet Ibérico & Rice Pienso Perros Adultos,58.95,"Perro, A, AAA - digital, Alimento Seco",Natura Diet
DND53511_UD,12 Kg Daily Food Natura Diet  Pienso Para Perros Adultos De Todas Las Razas,58.95,"Perro, A, A - digital, Alimento Seco",Natura Diet
DND53518_UD,3 Kg. Daily Food Natura Diet  Pienso Para Perros Adultos De Todas Las Razas,22.95,"Perro, Alimento Seco, B",Natura Diet
DND53541_UD,NATURA DIET Grain Free Salmón y Coco 3 Kg sin cereales,25.95,"Perro, Alimento Seco, F",Natura Diet
DND53542_UD,12 kg Natura Diet Grain Free Salmón Y Coco  Sin Cereales,73.95,"Perro, Alimento Seco, D, AA - digital",Natura Diet
DND53583_UD,3 Kg. Natura Diet Lamb & Rice Pienso Natural Para Perrosde Todas Las Razas,26.95,"Perro, A, Alimento Seco",Natura Diet
DND63456_UD,NATURA DIET Kitten Pollo 3kg,28.5,"Gato, Alimento Seco, GEN",Dingo Natura Diet
DND63459_UD,NATURA DIET Gato Adulto Pollo 3kg,26.35,"2.04, Gato, Alimento Seco",Dingo Natura Diet
DND63462_UD,NATURA DIET Gato Adulto Esterilizado Pollo 3kg,27.8,"Gato, Alimento Seco, GEN",Dingo Natura Diet
DS000985_UD,Libra Cachorro Todas Las Razas Cordero,29.99,"Liquidaciones, Integración, Petuluku",Libra
DS001441_UD,"Contenedor De Comida Feedy Ferplast, Peso 10 Kg",25.17,"Liquidaciones, Integración, Petuluku",FERPLAST
DS008550_UD,Arnes Ergocomfort para perros Grey Ferplast,30.73,"Liquidaciones, Integración, 8.01, Petuluku",FERPLAST
DS010623_UD,Juguete Hueso Natural Ternera Comestible Ferplast,16.43,"Liquidaciones, Integración, Petuluku, GEN",FERPLAST
DS011331_UD,Leti Loción Dermatológica Extracto de Granada para Perro,17.75,"Liquidaciones, Integración, Petuluku, GEN",Leti
DS012535_UD,Juguete Gato Predator Electronic Toy Ferplast,44.11,"Liquidaciones, Integración, 8.01, Petuluku",FERPLAST
DS015512_UD,Arnes Sport Dog Yellow P Ferplast,23.86,"Liquidaciones, Integración, Petuluku, GEN",FERPLAST
